route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.91.1,1.91.H2736,1.91.11428571,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428572,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428573,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428574,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428575,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428576,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428577,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428578,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428579,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428581,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428583,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428585,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428587,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428589,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428591,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428593,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428595,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428597,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428599,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428601,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428603,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428605,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428607,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428609,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428611,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428613,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428615,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428617,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428619,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428621,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428623,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428625,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428627,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428629,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428631,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428633,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428635,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428637,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428639,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428641,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428643,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428646,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428648,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428650,"Aeroport T1",1,1.91.9100.2,1
1.101.1,1.101.H2771,1.101.11427385,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427386,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427387,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427388,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427389,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427390,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427391,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427392,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427393,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427394,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427395,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427396,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427397,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427398,"Collblanc",0,1.101.10501.1,1
1.91.1,1.91.H2770,1.91.11427399,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427400,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427401,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427403,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427405,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427407,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427410,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427412,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427414,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427416,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427418,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427420,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427422,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427424,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427426,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427428,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427430,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427432,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427434,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427436,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427438,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427440,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427442,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427444,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427446,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427448,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427450,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427452,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427454,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427456,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427458,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427460,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427462,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427464,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427466,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427469,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428652,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428653,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428654,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428655,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428656,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428657,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428658,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428659,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428660,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428661,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428662,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428663,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428664,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428665,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428668,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428670,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428671,"Zona Universitària",0,1.91.9100.1,1
1.101.1,1.101.H2737,1.101.11428673,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428675,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428676,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428678,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428680,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428682,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428683,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428685,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428687,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428689,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428690,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428692,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428694,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428696,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428697,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428699,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428701,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428703,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428704,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428706,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428708,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428710,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428711,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428713,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428715,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428717,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428718,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428720,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428722,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428724,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428725,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428727,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428729,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428730,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428732,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428734,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428735,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426484,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426487,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426490,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426492,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426495,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426498,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426501,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426504,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426506,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426508,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426511,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426513,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426515,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426518,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426520,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426522,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426525,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426527,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426529,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426532,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426534,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426536,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426539,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426541,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426562,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426564,"ZAL | Riu Vell",1,1.101.10501.2,1
1.91.1,1.91.H2741,1.91.11426566,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426569,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426571,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426573,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426575,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426577,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426579,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426581,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426583,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426585,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426587,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426589,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426591,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2741,1.91.11426592,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426594,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426596,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426598,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426600,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426602,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2741,1.91.11426604,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427470,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427471,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427472,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427473,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427474,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427475,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427476,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427477,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427478,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427479,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427480,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427481,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427482,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427483,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427485,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427487,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427489,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427491,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2770,1.91.11427494,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427496,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427498,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427500,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2770,1.91.11427502,"Aeroport T1",1,1.91.9100.2,1
1.101.1,1.101.H2771,1.101.11427504,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427505,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427507,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427509,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427510,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427512,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427514,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427516,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427517,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427519,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427521,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427523,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427524,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427526,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427528,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427530,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427531,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427533,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427535,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427537,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427538,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427540,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427542,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427544,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2771,1.101.11427545,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427547,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427549,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427551,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2771,1.101.11427552,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428736,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428737,"Collblanc",0,1.101.10501.1,1
1.91.1,1.91.H2736,1.91.11428738,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428739,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428740,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428741,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428742,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428743,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428744,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428745,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428746,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428747,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428748,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428749,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428750,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428752,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428754,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428756,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428758,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428760,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428763,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428765,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428767,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428769,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428771,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2736,1.91.11428772,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2736,1.91.11428774,"Zona Universitària",0,1.91.9100.1,1
1.101.1,1.101.H2737,1.101.11428776,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428778,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428779,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428781,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428783,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428785,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428786,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428788,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428790,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428792,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428793,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428795,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428797,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428799,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428800,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428802,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428804,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428806,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428807,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428809,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428811,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428813,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2737,1.101.11428814,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428816,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2737,1.101.11428818,"Collblanc",0,1.101.10501.1,1
1.91.1,1.91.H2741,1.91.11426608,"Zona Universitària",0,1.91.9100.1,1
1.101.1,1.101.H2740,1.101.11426611,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426614,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426617,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426620,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426623,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426625,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426646,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426648,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426651,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426653,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426655,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2740,1.101.11426658,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426660,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2740,1.101.11426662,"Collblanc",0,1.101.10501.1,1
